index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
79977,290,2,07/01/2014,918,1,1,0,1,9009.3
561228,1107,4,28/05/2015,635,1,0,0,1,5488.2153
645402,1019,6,25/01/2014,820,1,0,0,0,7391.989
187053,945,5,17/01/2014,545,1,0,0,0,5185.327
545699,770,7,26/10/2014,0,0,0,0,0,0.14056402
101633,1041,4,15/08/2013,0,0,1,a,1,-6.803755
281213,433,3,31/07/2013,898,1,1,0,1,8583.415
303302,190,2,19/11/2013,738,1,1,0,0,7623.84
358148,843,3,29/07/2015,962,1,1,0,1,9095.946
686634,937,3,27/03/2013,689,1,1,0,1,7280.9033
66159,333,7,09/06/2013,0,0,0,0,0,0.14056402
668588,302,3,01/10/2014,337,1,1,0,0,3917.2896
402857,329,7,29/03/2015,0,0,0,0,0,0.14056402
354382,1034,6,08/11/2014,290,1,0,0,0,2635.1257
12107,734,6,10/01/2015,289,1,0,0,0,2635.1257
469435,892,4,10/10/2013,861,1,1,0,0,8053.201
500089,96,4,04/04/2013,532,1,0,0,1,4835.1816
290988,578,2,23/06/2015,762,1,0,0,0,6109.048
178794,593,3,09/04/2014,1035,1,0,0,0,7840.2583
624708,958,2,06/05/2014,595,1,1,0,0,6574.8
677489,944,5,05/09/2014,1135,1,1,0,1,9991.229
298677,524,5,15/11/2013,913,1,0,0,0,7679.758
703190,311,1,23/12/2013,1049,1,0,0,1,9309.491
130811,501,3,18/02/2015,615,1,1,0,1,6578.547
110239,1039,3,31/07/2013,1233,1,1,0,1,10733.33
624648,511,1,14/07/2014,863,1,1,0,0,9417.02
217090,58,4,30/07/2015,594,1,1,0,0,6128.4907
110364,963,5,24/07/2015,717,1,0,0,1,6462.0063
678970,860,4,23/01/2014,638,1,1,0,0,6410.671
418148,114,1,08/06/2015,515,1,0,0,0,4716.5723
445220,20,3,13/02/2013,753,1,0,0,1,6180.434
126944,33,4,20/06/2013,743,1,1,0,0,7307.03
349411,255,2,19/02/2013,621,1,1,0,0,6804.3765
630781,458,7,21/09/2014,0,0,0,0,0,0.14056402
463948,963,6,24/08/2013,354,1,0,0,0,3287.7056
452373,167,7,07/06/2015,0,0,0,0,0,0.14056402
324245,849,6,18/04/2015,861,1,0,0,0,7754.633
222694,208,7,29/06/2014,0,0,0,0,0,0.14056402
48646,85,6,09/11/2013,687,1,0,0,0,6451.902
626354,341,7,03/08/2014,0,0,0,0,0,0.14056402
651600,841,5,13/03/2015,425,1,0,0,0,4182.0913
85679,234,3,27/11/2013,787,1,0,0,0,6380.3755
183869,333,7,12/10/2014,0,0,0,0,0,0.14056402
283159,78,7,14/04/2013,0,0,0,0,0,0.14056402
634703,764,7,12/01/2014,0,0,0,0,0,0.14056402
706142,5,7,08/09/2013,0,0,0,0,0,0.14056402
522728,547,6,04/04/2015,688,1,0,0,0,6451.902
663580,705,6,03/05/2014,686,1,0,0,0,6451.902
46119,244,5,27/12/2013,534,1,0,0,1,4983.2134
250823,513,3,10/12/2014,1681,1,0,0,0,11282.703
613782,894,6,22/03/2014,753,1,0,0,0,6821.9834
200809,974,2,05/02/2013,1806,1,1,0,0,14366.115
269386,814,7,15/06/2014,0,0,0,0,0,0.14056402
288820,989,5,20/03/2015,637,1,1,0,0,6553.878
365858,135,7,22/09/2013,0,0,0,0,0,0.14056402
616253,425,1,13/04/2015,590,1,1,0,0,6982.418
260287,875,6,10/08/2013,352,1,0,0,0,3287.7056
168584,914,7,08/06/2014,0,0,0,0,0,0.14056402
667415,1017,4,03/10/2013,0,0,0,a,0,-1.5261906
666578,880,1,25/05/2015,0,0,0,a,0,-0.33465812
443663,813,1,17/03/2014,845,1,1,0,0,9303.98
103282,374,1,05/05/2014,1097,1,1,0,0,11100.241
659814,883,3,22/07/2015,417,1,0,0,1,4072.8079
204523,348,4,22/08/2013,665,1,0,0,1,5836.908
105679,529,5,26/04/2013,777,1,1,0,0,7874.524
571093,758,6,31/08/2013,415,1,0,0,0,3966.2903
41097,698,6,17/08/2013,1706,1,0,0,0,11818.524
139328,1115,2,05/11/2013,411,1,1,0,0,4970.401
338773,216,2,20/08/2013,676,1,0,0,1,5903.0176
196518,753,7,27/07/2014,0,0,0,0,0,0.14056402
283593,736,1,14/04/2014,641,1,1,0,1,7622.1816
260425,229,5,26/06/2015,653,1,0,0,0,5964.6353
8772,1078,6,25/04/2015,438,1,0,0,0,4335.7856
165827,715,4,19/06/2014,688,1,1,0,0,6820.6904
711567,748,2,12/08/2014,344,1,0,0,1,3443.164
25887,202,7,08/12/2013,0,0,0,0,0,0.14056402
46929,626,5,06/02/2015,922,1,1,0,0,8580.1875
252401,364,2,10/06/2014,660,1,0,0,0,5573.7046
544688,791,6,14/02/2015,831,1,0,0,0,7319.692
630754,8,6,07/09/2013,307,1,0,0,0,2868.052
355922,33,1,20/10/2014,932,1,1,0,0,10088.395
553915,54,1,25/11/2013,560,1,0,0,0,5088.056
491425,59,2,03/06/2014,691,1,1,0,0,7341.006
42394,681,1,29/12/2014,431,1,0,0,1,4252.7544
178531,267,5,13/12/2013,1510,1,0,0,0,10780.971
63227,39,1,07/01/2013,1046,1,1,0,0,11017.882
513313,557,2,30/07/2013,721,1,1,0,1,7534.5103
522520,1058,4,29/08/2013,678,1,1,0,1,6883.5938
492008,99,1,09/02/2015,431,1,0,0,0,4266.858
26376,641,4,13/02/2014,560,1,0,0,0,5061.5625
141308,537,5,13/02/2015,646,1,0,0,0,5869.6807
695853,198,5,02/05/2014,493,1,1,0,1,5331.8237
699596,994,6,20/06/2015,257,1,0,0,0,2244.9146
11724,1034,5,14/02/2014,796,1,0,0,0,6976.0347
475449,1068,4,09/10/2014,293,1,1,0,0,3542.2922
77094,264,3,07/08/2013,837,1,0,0,0,6705.007
596587,427,2,28/05/2013,829,1,1,0,1,8704.787
424708,663,1,03/02/2014,803,1,1,0,0,8953.965
133400,452,2,09/06/2015,438,1,0,0,0,4315.626
372317,78,4,15/01/2015,502,1,1,0,0,5404.8867
469875,487,5,21/11/2014,640,1,0,0,0,5888.5063
489986,960,3,20/05/2015,614,1,1,0,0,6378.3853
76537,209,4,14/11/2013,582,1,0,0,0,5249.3574
228691,506,5,28/06/2013,794,1,0,0,0,6871.4424
500104,789,4,07/05/2015,522,1,1,0,0,5613.388
351509,257,2,02/04/2013,916,1,0,0,1,7475.327
403418,367,1,27/10/2014,520,1,0,0,0,4845.9844
141754,264,2,29/07/2014,813,1,1,0,1,8406.487
708723,464,3,29/04/2015,1234,1,1,0,0,10543.99
606514,459,5,06/06/2014,1228,1,1,0,0,10636.536
573456,841,3,10/12/2014,411,1,0,0,0,4135.8164
412036,675,4,21/11/2013,675,1,1,0,0,6715.3784
454167,150,2,05/05/2015,824,1,1,0,0,8462.296
536326,808,5,26/06/2015,585,1,0,0,0,5399.6665
195050,4,2,11/03/2014,1092,1,0,0,0,8091.504
401658,104,7,08/03/2015,0,0,0,0,0,0.14056402
666654,241,1,08/07/2013,620,1,0,0,0,5358.6284
549369,17,5,15/03/2013,823,1,0,0,0,7238.1577
525044,844,1,15/12/2014,582,1,1,0,0,6969.134
92889,1112,5,11/04/2014,700,1,0,0,0,6371.4395
417990,639,2,24/06/2014,418,1,0,0,0,4096.498
560400,968,1,02/12/2013,1339,1,1,0,0,12944.946
332572,329,6,09/11/2013,429,1,0,0,0,4085.2366
380004,365,2,21/01/2014,571,1,1,0,0,6359.6
380320,682,2,07/10/2014,2045,1,1,0,0,16647.562
485277,1084,5,08/05/2015,810,1,1,0,0,8018.4556
214984,1107,4,23/07/2015,590,1,0,0,0,5219.032
347030,601,3,01/01/2014,0,0,0,a,1,-4.004416
554331,450,5,02/08/2013,1138,1,1,0,1,10034.638
180182,808,3,20/08/2014,589,1,1,0,1,6432.019
91585,226,5,31/05/2013,1038,1,1,0,0,9479.193
337287,224,6,01/06/2013,432,1,0,0,0,4207.345
5922,364,2,10/12/2013,592,1,0,0,0,5128.447
668590,483,1,27/05/2013,787,1,1,0,0,8649.154
162038,536,6,01/11/2014,0,0,0,a,0,-6.2148685
570046,346,5,05/12/2014,857,1,1,0,0,8237.704
125515,1010,3,10/06/2015,618,1,0,0,0,5393.3247
631827,927,5,24/01/2014,774,1,1,0,0,7746.066
488238,476,3,10/04/2013,670,1,1,0,0,6872.02
595013,309,1,06/04/2015,0,0,0,b,1,-1.5614696
669612,190,5,21/03/2014,684,1,1,0,0,6826.5894
522340,1065,6,25/04/2015,320,1,0,0,0,2950.261
145188,429,7,18/05/2014,0,0,0,0,0,0.14056402
29075,893,7,09/03/2014,0,0,0,0,0,0.14056402
620257,113,6,08/06/2013,789,1,0,0,0,7067.318
423909,184,6,21/06/2014,486,1,0,0,0,4767.272
5513,885,4,09/10/2014,862,1,1,0,1,8146.1245
157741,331,6,18/01/2014,597,1,0,0,0,5762.711
403411,805,5,06/03/2015,557,1,1,0,0,5865.7217
668630,379,4,26/06/2014,432,1,0,0,0,4331.803
679924,454,5,31/10/2014,0,0,0,a,1,-7.0289555
127691,780,6,26/01/2013,263,1,0,0,0,2481.777
350679,712,5,24/05/2013,501,1,0,0,1,4837.616
176758,876,7,06/07/2014,0,0,0,0,0,0.14056402
468908,675,3,25/12/2013,0,0,0,c,1,0.7786884
491932,1112,2,17/03/2015,777,1,1,0,0,8028.9893
528951,645,1,18/05/2015,1573,1,1,0,0,15031.029
708502,271,5,15/05/2015,788,1,0,0,1,6795.5527
225772,664,3,03/04/2013,537,1,0,0,0,4841.278
646442,680,1,05/08/2013,823,1,0,0,0,6751.7764
65737,534,4,21/03/2013,503,1,1,0,0,5404.8867
495271,3,5,30/05/2014,965,1,0,0,0,7926.12
678378,877,1,30/12/2013,1155,1,0,0,1,9833.613
540127,674,4,11/09/2014,898,1,0,0,0,7099.7505
655764,396,4,05/09/2013,1204,1,0,0,0,8776.65
668040,931,6,06/04/2013,251,1,0,0,0,2244.9146
5574,578,3,03/09/2014,909,1,1,0,0,8529.651
540911,409,5,11/07/2014,467,1,0,0,0,4650.518
234996,206,6,18/05/2013,498,1,0,0,0,4867.753
144721,108,6,21/12/2013,1180,1,0,0,0,9568.782
454454,760,7,19/07/2015,0,0,0,0,0,0.14056402
42681,922,5,06/06/2014,750,1,1,0,0,7515.328
685198,1080,3,04/12/2013,920,1,1,0,0,8556.782
245786,845,7,13/01/2013,0,0,0,0,0,0.14056402
489190,1014,3,26/11/2014,1417,1,1,0,0,11701.796
452872,554,6,02/03/2013,345,1,0,0,0,3240.7854
438242,971,5,12/09/2014,882,1,0,0,0,7449.449
173708,736,3,03/07/2013,550,1,1,0,0,5960.7393
500897,1113,3,13/03/2013,617,1,0,0,0,5393.3247
252009,345,6,17/01/2015,313,1,0,0,0,2868.052
489277,358,1,27/01/2014,974,1,0,0,0,7545.7075
217799,27,6,31/08/2013,909,1,0,0,0,7991.4546
570087,210,3,27/02/2013,266,1,0,0,0,2836.745
277343,1087,6,21/09/2013,530,1,0,0,0,5275.5127
246393,344,1,11/05/2015,1258,1,0,0,1,11636.286
333826,116,1,24/02/2014,764,1,0,0,0,6288.8916
273126,385,4,09/05/2013,0,0,0,a,0,-1.5261906
633257,139,2,07/07/2015,402,1,0,0,0,3983.4343
536436,837,3,20/03/2013,274,1,1,0,0,3211.1226
392807,151,6,22/03/2014,642,1,0,0,0,6231.93
9658,325,5,05/06/2015,727,1,1,0,0,7344.961
672437,1096,7,10/02/2013,0,0,0,0,0,0.14056402
495729,255,5,04/07/2014,595,1,1,0,0,6192.6167
463735,916,6,27/07/2013,581,1,0,0,0,5720.2515
639793,784,4,23/01/2014,797,1,1,0,0,7712.93
480953,632,5,15/02/2013,807,1,0,0,0,7014.961
410159,391,1,18/02/2013,950,1,1,0,0,10328.32
615202,398,2,17/02/2015,615,1,1,0,0,6763.404
293906,929,1,05/05/2014,904,1,1,0,0,9752.111
392923,294,1,10/02/2014,946,1,0,0,0,7342.333
196232,319,1,07/07/2014,783,1,0,0,0,6389.048
596255,75,6,07/03/2015,621,1,0,0,0,6055.354
549235,178,5,14/06/2013,943,1,0,0,0,7869.39
230156,779,4,07/03/2013,807,1,1,0,0,7792.595
597117,737,2,25/11/2014,1077,1,1,0,0,9954.213
685371,305,5,21/02/2014,502,1,1,0,0,5480.0806
646858,454,6,11/01/2014,257,1,0,0,0,2244.9146
251679,218,5,08/11/2013,693,1,1,0,0,6923.5225
67256,820,3,05/06/2013,1138,1,1,0,0,10014.67
241647,898,1,01/07/2013,1057,1,1,0,0,10841.161
84242,125,4,03/07/2014,1877,1,1,0,0,14677.1
264455,829,4,10/10/2013,808,1,1,0,0,7792.595
700950,451,6,06/06/2015,482,1,0,0,0,4726.1743
466720,78,2,27/01/2015,519,1,1,0,0,5963.168
220602,301,7,08/03/2015,0,0,0,0,0,0.14056402
437208,781,2,12/02/2013,670,1,0,0,0,5606.183
88172,255,3,01/07/2015,698,1,1,0,1,7287.162
441975,450,7,09/11/2014,0,0,0,0,0,0.14056402
66246,132,3,28/01/2015,603,1,1,0,0,6393.4517
400714,704,2,01/04/2014,1343,1,1,0,0,11649.909
629670,956,4,28/11/2013,512,1,0,0,0,4692.9297
354403,1105,1,13/10/2014,425,1,0,0,1,4141.5225
229713,395,5,08/05/2015,583,1,1,0,0,6171.285
392982,224,2,12/02/2013,342,1,0,0,0,3522.7922
16858,291,6,28/03/2015,456,1,0,0,0,4415.35
201905,86,3,05/06/2013,673,1,1,0,0,6913.638
53626,963,4,23/05/2013,1106,1,0,0,0,8123.1226
475129,246,2,04/02/2014,1058,1,1,0,0,9654.51
504712,846,4,26/09/2013,786,1,1,0,0,7684.489
600087,476,3,24/09/2014,560,1,0,0,0,5062.4517
230229,773,1,15/06/2015,921,1,1,0,0,9806.963
675976,1108,2,17/12/2013,1101,1,1,0,0,10298.683
137686,147,1,30/06/2014,1199,1,1,0,0,11828.825
582562,929,1,05/08/2013,1015,1,0,0,0,7863.8916
323476,619,5,09/05/2014,483,1,1,0,0,5322.5386
136418,719,7,19/07/2015,0,0,0,0,0,0.14056402
111652,131,5,22/11/2013,614,1,1,0,0,6136.458
678755,502,6,30/05/2015,1380,1,0,0,0,10231.448
67477,1006,1,08/07/2013,766,1,0,0,0,6288.8916
564828,120,2,20/08/2013,558,1,0,0,0,4885.131
570369,240,7,07/09/2014,0,0,0,0,0,0.14056402
123695,874,2,09/12/2014,477,1,0,0,0,4453.818
230390,190,1,30/09/2013,695,1,0,0,0,5874.5103
394879,790,7,29/03/2015,0,0,0,0,0,0.14056402
359641,1059,4,19/06/2014,1106,1,1,0,0,9684.784
413992,509,6,15/06/2013,367,1,0,0,0,3455.576
281975,1057,3,17/09/2014,592,1,1,0,0,6267.9653
197809,990,3,28/01/2015,528,1,1,0,0,5818.7397
383747,130,1,04/08/2014,677,1,1,0,1,7921.875
337889,571,6,28/02/2015,782,1,0,0,0,6926.85
654060,675,2,19/02/2013,521,1,1,0,0,5963.601
604564,424,6,16/05/2015,811,1,0,0,0,7343.5396
174211,722,6,10/01/2015,1081,1,0,0,0,9040.669
197231,891,4,24/07/2014,936,1,0,0,1,7405.8564
514692,244,3,03/09/2014,566,1,1,0,0,6145.2466
15349,338,7,17/08/2014,0,0,0,0,1,3.4545376
206461,532,1,25/11/2013,1311,1,0,0,0,9545.569
10577,762,1,26/08/2013,431,1,1,0,1,5345.595
497421,523,2,05/08/2014,1627,1,1,0,1,13403.896
415599,947,5,20/06/2014,1197,1,1,0,1,10502.972
51571,584,2,12/08/2014,325,1,0,0,1,3311.8372
609730,456,4,18/12/2014,1239,1,1,0,0,10665.983
296632,905,1,08/04/2013,1936,1,1,0,0,16329.404
423520,186,6,07/02/2015,399,1,0,0,0,3811.3071
290548,798,4,04/06/2015,984,1,1,a,0,8965.074
419665,276,3,11/03/2015,431,1,0,0,0,4240.2573
420538,856,3,02/01/2013,1001,1,0,0,1,7622.7183
217544,538,2,20/01/2015,542,1,0,0,0,4863.099
132638,904,7,22/02/2015,0,0,0,0,0,0.14056402
161231,1093,5,16/08/2013,921,1,1,0,1,8673.477
60960,211,7,17/02/2013,0,0,0,0,0,0.14056402
669836,1073,1,26/01/2015,868,1,1,0,0,9388.168
468622,1092,7,01/03/2015,0,0,0,0,0,0.14056402
305160,641,4,25/07/2013,439,1,0,0,1,4359.1924
2335,835,3,05/02/2014,693,1,1,0,0,7061.0874
3194,87,7,29/12/2013,0,0,0,0,0,0.14056402
412316,979,5,04/07/2014,642,1,1,0,0,6595.3384
98287,295,1,04/05/2015,786,1,1,0,0,8649.154
695502,1103,2,03/06/2014,459,1,1,0,0,5359.9404
630407,155,4,29/08/2013,571,1,1,0,1,6116.399
571087,744,3,06/05/2015,820,1,1,0,0,8064.6074
432742,93,4,17/07/2014,634,1,1,0,1,6412.7295
71057,753,3,24/04/2013,756,1,1,0,0,7603.113
256949,904,7,08/09/2013,0,0,0,0,0,0.14056402
497297,980,1,18/11/2013,801,1,1,0,0,8953.965
362059,1081,2,05/05/2015,786,1,1,0,0,8095.3423
114603,581,2,09/06/2015,521,1,0,0,0,4776.1807
537324,23,7,27/01/2013,0,0,0,0,0,0.14056402
302542,1095,5,11/10/2013,676,1,1,0,0,6706.997
477958,844,3,03/06/2015,664,1,1,0,0,6825.3955
372155,343,1,12/05/2014,572,1,0,0,0,5084.14
497614,714,2,03/12/2013,364,1,1,0,0,4552.6562
115863,397,1,01/07/2013,1027,1,1,0,0,10750.455
536522,967,2,19/08/2014,1075,1,1,0,1,10208.646
60343,188,5,04/01/2013,370,1,0,0,1,3728.407
150664,302,1,08/06/2015,276,1,0,0,0,2954.7144
7299,281,6,03/08/2013,683,1,0,0,0,6480.788
114384,684,6,31/08/2013,731,1,0,0,0,6771.4077
693342,690,1,30/03/2015,1007,1,1,0,1,10684.911
547500,357,4,25/04/2013,946,1,1,0,0,8546.189
24623,1071,3,07/05/2014,748,1,1,0,0,7453.676
664784,961,5,03/10/2014,0,0,1,a,0,2.950074
337487,155,4,04/06/2015,0,0,1,a,1,-6.803755
670167,730,5,31/05/2013,1429,1,1,0,0,11808.521
224544,172,2,03/02/2015,881,1,1,0,0,8640.956
108066,310,2,24/09/2013,780,1,1,0,0,7993.1685
694229,913,6,12/04/2014,1103,1,0,0,0,9079.592
234270,544,3,09/01/2013,2176,1,1,0,0,16654.477
172277,1000,2,05/03/2013,893,1,1,0,0,8944.832
562833,16,1,27/04/2015,1070,1,1,0,0,10815.326
467388,1026,1,18/02/2013,1630,1,1,0,0,15031.029
481994,568,7,20/04/2014,0,0,0,0,1,3.4545376
74511,897,2,24/03/2015,281,1,0,0,0,2984.673
180279,515,5,05/09/2014,887,1,1,0,0,8338.34
563513,600,1,15/09/2014,726,1,1,0,0,8077.0684
673266,413,5,11/04/2014,936,1,0,0,0,7806.2505
361359,233,5,17/04/2015,1064,1,1,0,0,9194.056
570560,594,2,14/07/2015,489,1,1,0,0,5733.7646
429539,239,2,16/12/2014,603,1,1,0,0,6652.564
549400,390,6,13/06/2015,886,1,0,0,0,7754.02
150021,100,3,14/08/2013,853,1,1,0,1,8356.436
696001,360,5,11/10/2013,886,1,1,0,1,8294.909
441003,1084,4,12/12/2013,827,1,0,0,0,6679.982
704418,525,4,05/12/2013,1058,1,1,0,0,9176.222
230374,1042,2,02/09/2014,586,1,1,0,0,6503.677
538264,734,5,31/05/2013,850,1,1,0,0,8121.365
287032,686,5,10/04/2015,695,1,0,0,1,6188.6357
347925,474,5,25/10/2013,810,1,1,0,1,7871.27
565729,1089,4,30/04/2015,1343,1,1,0,0,11348.921
622490,448,6,15/06/2013,490,1,0,0,0,4908.107
87673,349,6,31/01/2015,807,1,0,0,0,7183.5557
678101,943,7,20/07/2014,0,0,0,0,0,0.14056402
523800,358,6,02/03/2013,1247,1,0,0,0,9829.078
148824,820,5,11/10/2013,1186,1,1,0,0,10553.015
214350,560,5,15/08/2014,1511,1,0,0,1,10853.765
24194,1062,5,12/07/2013,514,1,0,0,1,4818.0835
622560,849,1,09/09/2013,1038,1,1,0,0,10833.546
412622,1095,5,06/12/2013,887,1,1,0,0,8338.34
393964,694,3,24/07/2013,621,1,0,0,0,5391.6504
499205,205,3,22/10/2014,823,1,1,0,1,8434.001
197329,573,7,17/02/2013,0,0,0,0,0,0.14056402
343824,804,5,18/01/2013,416,1,0,0,0,4198.541
609826,856,3,09/01/2013,952,1,1,0,0,8814.842
339822,252,3,30/01/2013,709,1,0,0,0,6038.01
74602,457,3,21/05/2014,410,1,1,0,0,4775.4893
449064,665,6,14/03/2015,753,1,0,0,0,6821.9834
102407,422,3,06/03/2013,494,1,1,0,0,5532.095
259790,57,1,25/02/2013,844,1,0,0,0,6760.292
18737,125,2,30/07/2013,1818,1,1,0,1,14225.17
136994,947,4,04/09/2014,997,1,1,0,1,9144.269
225299,279,7,22/09/2013,0,0,0,0,0,0.14056402
230115,156,3,04/02/2015,702,1,1,0,1,7273.4004
395685,869,7,01/06/2014,0,0,0,0,0,0.14056402
587529,234,3,04/12/2013,1147,1,1,0,0,10014.67
184611,123,1,17/03/2014,1314,1,1,0,0,12592.712
31771,640,5,07/03/2014,950,1,1,0,0,8777.867
640775,110,1,14/01/2013,581,1,0,0,0,5211.3677
507006,733,1,06/10/2014,3555,1,1,0,1,20055.75
134574,808,2,12/05/2015,606,1,0,0,0,5095.906
221934,914,1,09/09/2013,1406,1,1,0,0,13710.423
297296,393,3,02/01/2013,474,1,0,0,1,4468.749
382099,902,7,05/01/2014,0,0,0,0,0,0.14056402
552080,441,4,27/02/2014,533,1,0,0,0,4856.287
140685,391,7,01/09/2013,0,0,0,0,0,0.14056402
419236,798,5,11/01/2013,984,1,1,0,0,9015.851
672815,798,6,10/08/2013,343,1,0,0,0,3240.7854
136295,637,2,31/03/2015,648,1,1,0,1,7082.1675
625267,621,2,14/10/2014,745,1,0,0,1,6383.1567
703298,44,1,02/02/2015,835,1,1,0,1,9210.966
595487,1008,1,07/01/2013,888,1,1,0,0,9821.188
515101,868,2,05/11/2013,614,1,1,0,0,6772.1265
702585,695,1,12/05/2014,432,1,0,0,0,4266.858
598063,107,4,27/06/2013,796,1,0,0,1,6583.0503
619523,916,7,18/05/2014,0,0,0,0,0,0.14056402
306390,554,6,29/03/2014,440,1,0,0,0,4335.7856
435450,319,7,07/04/2013,0,0,0,0,0,0.14056402
150532,448,5,10/07/2015,661,1,0,0,1,6065.9595
403221,886,4,10/10/2013,650,1,1,0,0,6528.888
703213,86,7,26/07/2015,0,0,0,0,0,0.14056402
243491,955,1,07/01/2013,500,1,1,0,0,6092.052
522874,480,4,22/08/2013,553,1,0,0,0,4993.608
455877,522,7,01/09/2013,0,0,0,0,0,0.14056402
652038,498,1,10/02/2014,888,1,0,0,0,6882.464
559612,989,6,20/07/2013,401,1,0,0,0,3837.1191
502957,170,4,23/01/2014,459,1,1,0,0,5028.3926
207079,864,7,10/08/2014,0,0,0,0,0,0.14056402
701479,506,3,05/03/2014,1082,1,1,0,0,9578.349
378895,512,7,08/02/2015,1385,1,0,0,0,7358.0723
39102,901,4,02/01/2014,707,1,0,0,1,6021.9736
189980,624,6,13/12/2014,510,1,0,0,0,4984.2593
55627,136,1,13/04/2015,539,1,1,0,0,6431.338
440244,854,6,16/11/2013,914,1,0,0,0,8059.052
393373,806,1,06/01/2014,0,0,1,a,0,2.5459185
168711,1085,2,12/03/2013,704,1,0,0,0,5759.88
426376,1068,4,30/04/2015,434,1,1,0,0,4915.6973
550128,770,4,19/03/2015,819,1,1,0,0,7928.038
428101,884,5,25/10/2013,733,1,1,0,0,7337.5474
111192,95,5,27/09/2013,1005,1,1,0,0,9078.035
682264,480,3,13/03/2013,619,1,0,0,0,5418.614
635668,448,3,23/04/2014,653,1,0,0,1,5678.622
443107,750,2,26/02/2013,283,1,0,0,0,2984.673
700963,444,4,15/08/2013,1350,1,1,0,1,11269.49
676824,653,5,13/09/2013,594,1,1,0,0,6207.9946
626155,284,1,05/08/2013,376,1,0,0,1,3592.5125
4710,439,4,09/01/2014,914,1,1,0,0,8440.908
338712,800,3,03/07/2013,567,1,1,0,0,6145.2466
623230,799,4,20/11/2014,805,1,0,0,0,6472.8203
351337,280,3,03/04/2013,446,1,0,0,1,4305.9463
289360,617,5,08/02/2013,578,1,1,0,1,6159.503
67026,634,2,10/12/2013,717,1,0,0,0,5967.758
574873,746,6,26/10/2013,427,1,0,0,0,4085.2366
380873,233,3,27/02/2013,972,1,0,0,0,7455.207
266763,1,4,02/04/2015,722,1,1,0,1,7157.3955
547057,189,4,24/07/2014,801,1,0,0,0,6411.531
412019,465,1,20/10/2014,648,1,1,0,1,7696.3955
385076,74,2,03/06/2014,1025,1,1,0,0,9609.765
356595,1072,1,11/05/2015,675,1,0,0,0,5766.803
438458,928,2,14/01/2014,503,1,0,0,0,4583.906
197609,59,1,21/10/2013,788,1,1,0,1,8851.854
15762,545,5,19/12/2014,1225,1,1,0,0,10636.536
39782,697,3,01/07/2015,948,1,1,0,1,8816.453
94951,135,3,20/05/2015,500,1,1,0,0,5567.0625
580011,57,4,28/11/2013,948,1,0,0,0,7308.6313
348407,695,1,28/01/2013,445,1,0,0,0,4301.335
565276,236,2,03/06/2014,1050,1,1,0,0,9842.264
410520,1049,5,30/08/2013,731,1,1,0,1,7301.1167
246893,291,6,02/11/2013,560,1,0,0,0,5536.954
488464,569,3,07/05/2014,714,1,1,0,0,7199.014
467354,288,3,27/11/2013,333,1,0,0,0,3414.493
391296,9,7,22/06/2014,0,0,0,0,0,0.14056402
255552,183,5,21/06/2013,706,1,1,0,0,7207.2993
128134,947,1,29/04/2013,1241,1,1,0,0,11934.215
509447,803,5,26/04/2013,556,1,1,0,0,5865.7217
3170,748,4,29/05/2014,0,0,0,a,0,-1.5261906
394679,534,3,02/04/2014,472,1,1,0,0,5416.061
682427,1067,3,06/11/2013,469,1,1,0,0,5321.068
222060,32,6,08/02/2014,289,1,0,0,0,2635.1257
246137,370,7,13/10/2013,0,0,0,0,0,0.14056402
512513,985,1,05/08/2013,720,1,0,0,1,6447.5054
244585,306,6,14/02/2015,331,1,0,0,0,3068.2537
615326,542,5,22/05/2015,567,1,1,0,0,6060.06
426811,518,2,25/06/2013,408,1,0,0,0,4051.9502
151417,346,3,29/05/2013,686,1,1,0,0,7018.95
271324,622,7,10/08/2014,0,0,0,0,0,0.14056402
573860,298,6,30/03/2013,1001,1,0,0,0,8365.743
81535,119,4,26/06/2014,576,1,0,0,0,5152.1396
688138,43,7,01/12/2013,0,0,0,0,0,0.14056402
559815,445,4,13/03/2014,1242,1,0,0,0,9130.435
134732,507,6,30/11/2013,813,1,0,0,0,7343.5396
322997,233,5,19/09/2014,1025,1,1,0,0,9423.896
42822,350,5,11/04/2014,500,1,0,0,0,4900.674
626188,256,6,25/01/2014,1428,1,0,0,0,10410.033
266689,852,6,28/09/2013,433,1,0,0,0,4207.345
43158,436,7,10/11/2013,0,0,0,0,0,0.14056402
82019,827,4,21/02/2013,1021,1,1,0,0,9189.098
616029,522,4,12/09/2013,727,1,1,0,0,7302.295
707644,1054,7,10/11/2013,0,0,0,0,0,0.14056402
39859,430,3,15/01/2014,555,1,0,0,0,5010.801
602329,687,7,31/05/2015,0,0,0,0,0,0.14056402
631180,634,3,05/11/2014,704,1,1,0,0,7348.4443
140558,750,3,21/08/2013,281,1,0,0,1,2910.8086
170717,1074,7,07/09/2014,0,0,0,0,0,0.14056402
531717,171,2,17/03/2015,973,1,1,0,0,9149.845
227681,913,2,13/08/2013,1593,1,1,0,1,13403.896
174572,685,4,02/01/2014,504,1,0,0,1,4508.737
300906,236,4,26/06/2014,733,1,0,0,0,6127.237
155010,399,7,18/01/2015,0,0,0,0,0,0.14056402
648999,905,2,03/12/2013,2005,1,1,0,0,16647.562
